dataset,strategy,rep,round,n_assayed,best_so_far,novelty_median,baseline_novelty,low_novelty_streak,stop_reason,dms_pos_coverage,recovery_top_1pct,recovery_top_5pct
DMS,greedy,0,16,968,1.053834319114685,20.97393798828125,19.90666961669922,0,,0.6857142857142857,0.3103448275862069,0.39351851851851855
DMS,greedy,0,17,1016,1.053834319114685,20.09984588623047,19.90666961669922,0,,0.6967032967032967,0.3333333333333333,0.4097222222222222
DMS,greedy,0,18,1064,1.053834319114685,20.1157169342041,19.90666961669922,0,,0.7142857142857143,0.3563218390804598,0.4212962962962963
DMS,greedy,0,19,1112,1.053834319114685,21.101226806640625,19.90666961669922,0,,0.7164835164835165,0.3563218390804598,0.4351851851851852
DMS,greedy,0,20,1160,1.053834319114685,20.98775291442871,19.90666961669922,0,,0.734065934065934,0.367816091954023,0.44212962962962965
DMS,greedy,0,21,1208,1.053834319114685,19.548534393310547,19.90666961669922,0,,0.7362637362637363,0.39080459770114945,0.45601851851851855
DMS,greedy,0,22,1256,1.053834319114685,20.644081115722656,19.90666961669922,0,,0.7362637362637363,0.40229885057471265,0.4837962962962963
DMS,greedy,0,23,1304,1.053834319114685,20.656694412231445,19.90666961669922,0,,0.7406593406593407,0.41379310344827586,0.4976851851851852
DMS,greedy,0,24,1352,1.053834319114685,20.78128433227539,19.90666961669922,0,,0.7516483516483516,0.41379310344827586,0.5162037037037037
DMS,greedy,0,25,1400,1.053834319114685,18.725460052490234,19.90666961669922,0,,0.7582417582417582,0.41379310344827586,0.5231481481481481
DMS,uncertainty,0,0,200,1.0466396808624268,,,0,,0.34285714285714286,0.022988505747126436,0.03935185185185185
DMS,uncertainty,0,1,248,1.0466396808624268,21.49123764038086,21.49123764038086,0,,0.38461538461538464,0.022988505747126436,0.03935185185185185
DMS,uncertainty,0,2,296,1.0466396808624268,20.75214958190918,21.49123764038086,0,,0.42857142857142855,0.022988505747126436,0.04398148148148148
DMS,uncertainty,0,3,344,1.0710604190826416,20.131820678710938,21.49123764038086,0,,0.46373626373626375,0.034482758620689655,0.04861111111111111
DMS,uncertainty,0,4,392,1.0710604190826416,21.875717163085938,21.49123764038086,0,,0.4879120879120879,0.034482758620689655,0.05555555555555555
DMS,uncertainty,0,5,440,1.0710604190826416,19.505329132080078,21.49123764038086,0,,0.5142857142857142,0.034482758620689655,0.06481481481481481
DMS,uncertainty,0,6,488,1.0710604190826416,20.414100646972656,21.49123764038086,0,,0.5428571428571428,0.034482758620689655,0.06944444444444445
DMS,uncertainty,0,7,536,1.0710604190826416,19.07855224609375,21.49123764038086,0,,0.567032967032967,0.034482758620689655,0.07175925925925926
DMS,uncertainty,0,8,584,1.0710604190826416,19.832901000976562,21.49123764038086,0,,0.5956043956043956,0.05747126436781609,0.0787037037037037
DMS,uncertainty,0,9,632,1.0710604190826416,22.043655395507812,21.49123764038086,0,,0.6285714285714286,0.08045977011494253,0.08796296296296297
DMS,uncertainty,0,10,680,1.0710604190826416,18.872507095336914,21.49123764038086,0,,0.6395604395604395,0.09195402298850575,0.09722222222222222
DMS,uncertainty,0,11,728,1.0710604190826416,17.339603424072266,21.49123764038086,0,,0.654945054945055,0.09195402298850575,0.10416666666666667
DMS,uncertainty,0,12,776,1.0710604190826416,20.977672576904297,21.49123764038086,0,,0.676923076923077,0.10344827586206896,0.1111111111111111
DMS,uncertainty,0,13,824,1.0710604190826416,18.87874412536621,21.49123764038086,0,,0.6945054945054945,0.10344827586206896,0.11574074074074074
DMS,uncertainty,0,14,872,1.0710604190826416,19.28592300415039,21.49123764038086,0,,0.7054945054945055,0.10344827586206896,0.12037037037037036
DMS,uncertainty,0,15,920,1.0710604190826416,19.31127166748047,21.49123764038086,0,,0.7142857142857143,0.10344827586206896,0.12731481481481483
DMS,uncertainty,0,16,968,1.0710604190826416,20.027517318725586,21.49123764038086,0,,0.7208791208791209,0.11494252873563218,0.13194444444444445
DMS,uncertainty,0,17,1016,1.0710604190826416,18.72848129272461,21.49123764038086,0,,0.734065934065934,0.11494252873563218,0.13425925925925927
DMS,uncertainty,0,18,1064,1.0710604190826416,19.40188980102539,21.49123764038086,0,,0.7428571428571429,0.11494252873563218,0.1412037037037037
DMS,uncertainty,0,19,1112,1.0710604190826416,18.652896881103516,21.49123764038086,0,,0.7604395604395604,0.12643678160919541,0.14351851851851852
DMS,uncertainty,0,20,1160,1.0710604190826416,19.2137451171875,21.49123764038086,0,,0.7714285714285715,0.12643678160919541,0.14583333333333334
DMS,uncertainty,0,21,1208,1.0710604190826416,19.09587287902832,21.49123764038086,0,,0.7736263736263737,0.12643678160919541,0.14583333333333334
DMS,uncertainty,0,22,1256,1.0710604190826416,19.812715530395508,21.49123764038086,0,,0.7868131868131868,0.12643678160919541,0.14814814814814814
DMS,uncertainty,0,23,1304,1.0710604190826416,20.730125427246094,21.49123764038086,0,,0.8021978021978022,0.12643678160919541,0.15046296296296297
DMS,uncertainty,0,24,1352,1.0710604190826416,19.156719207763672,21.49123764038086,0,,0.8197802197802198,0.12643678160919541,0.1527777777777778
DMS,uncertainty,0,25,1400,1.0710604190826416,18.83193588256836,21.49123764038086,0,,0.8241758241758241,0.12643678160919541,0.1574074074074074
DMS,ucb,0,0,200,1.0466396808624268,,,0,,0.34285714285714286,0.022988505747126436,0.03935185185185185
DMS,ucb,0,1,248,1.0466396808624268,19.657930374145508,19.657930374145508,0,,0.3934065934065934,0.034482758620689655,0.0625
DMS,ucb,0,2,296,1.053834319114685,16.197021484375,19.657930374145508,0,,0.421978021978022,0.05747126436781609,0.08796296296296297
DMS,ucb,0,3,344,1.053834319114685,15.525762557983398,19.657930374145508,0,,0.46593406593406594,0.06896551724137931,0.10648148148148148
DMS,ucb,0,4,392,1.053834319114685,16.231782913208008,19.657930374145508,0,,0.4967032967032967,0.08045977011494253,0.13194444444444445
DMS,ucb,0,5,440,1.053834319114685,16.36894416809082,19.657930374145508,0,,0.5230769230769231,0.11494252873563218,0.1574074074074074
DMS,ucb,0,6,488,1.053834319114685,16.93319320678711,19.657930374145508,0,,0.5538461538461539,0.16091954022988506,0.17824074074074073
DMS,ucb,0,7,536,1.053834319114685,22.559032440185547,19.657930374145508,0,,0.5692307692307692,0.19540229885057472,0.2152777777777778
DMS,ucb,0,8,584,1.053834319114685,19.96712875366211,19.657930374145508,0,,0.5846153846153846,0.21839080459770116,0.2361111111111111
DMS,ucb,0,9,632,1.053834319114685,19.883529663085938,19.657930374145508,0,,0.6021978021978022,0.22988505747126436,0.26157407407407407
DMS,ucb,0,10,680,1.053834319114685,18.662700653076172,19.657930374145508,0,,0.6175824175824176,0.2413793103448276,0.29398148148148145
DMS,ucb,0,11,728,1.053834319114685,21.01533317565918,19.657930374145508,0,,0.6307692307692307,0.2988505747126437,0.3148148148148148
DMS,ucb,0,12,776,1.053834319114685,22.092926025390625,19.657930374145508,0,,0.6373626373626373,0.2988505747126437,0.3333333333333333
DMS,ucb,0,13,824,1.053834319114685,20.035079956054688,19.657930374145508,0,,0.6659340659340659,0.3103448275862069,0.35185185185185186
DMS,ucb,0,14,872,1.053834319114685,21.77556037902832,19.657930374145508,0,,0.6725274725274726,0.3218390804597701,0.3680555555555556
DMS,ucb,0,15,920,1.053834319114685,20.483034133911133,19.657930374145508,0,,0.6791208791208792,0.3218390804597701,0.3819444444444444
DMS,ucb,0,16,968,1.053834319114685,21.70709228515625,19.657930374145508,0,,0.6857142857142857,0.367816091954023,0.4027777777777778
DMS,ucb,0,17,1016,1.053834319114685,19.466785430908203,19.657930374145508,0,,0.6945054945054945,0.367816091954023,0.4097222222222222
DMS,ucb,0,18,1064,1.053834319114685,21.275022506713867,19.657930374145508,0,,0.701098901098901,0.3793103448275862,0.42824074074074076
DMS,ucb,0,19,1112,1.053834319114685,19.434001922607422,19.657930374145508,0,,0.7120879120879121,0.40229885057471265,0.44212962962962965
DMS,ucb,0,20,1160,1.053834319114685,21.571685791015625,19.657930374145508,0,,0.7186813186813187,0.40229885057471265,0.45601851851851855
DMS,ucb,0,21,1208,1.053834319114685,18.78942108154297,19.657930374145508,0,,0.7230769230769231,0.40229885057471265,0.46296296296296297
DMS,ucb,0,22,1256,1.053834319114685,20.466812133789062,19.657930374145508,0,,0.7252747252747253,0.40229885057471265,0.4675925925925926
DMS,ucb,0,23,1304,1.053834319114685,19.922119140625,19.657930374145508,0,,0.734065934065934,0.41379310344827586,0.48148148148148145
DMS,ucb,0,24,1352,1.053834319114685,22.38442611694336,19.657930374145508,0,,0.7406593406593407,0.4482758620689655,0.49537037037037035
DMS,ucb,0,25,1400,1.053834319114685,19.713895797729492,19.657930374145508,0,,0.7472527472527473,0.45977011494252873,0.5046296296296297
DMS,thompson,0,0,200,1.0466396808624268,,,0,,0.34285714285714286,0.022988505747126436,0.03935185185185185
DMS,thompson,0,1,248,1.0466396808624268,20.859893798828125,20.859893798828125,0,,0.41318681318681316,0.05747126436781609,0.05324074074074074
DMS,thompson,0,2,296,1.053834319114685,20.427494049072266,20.859893798828125,0,,0.45054945054945056,0.08045977011494253,0.0763888888888889
DMS,thompson,0,3,344,1.053834319114685,18.609365463256836,20.859893798828125,0,,0.4703296703296703,0.08045977011494253,0.10416666666666667
DMS,thompson,0,4,392,1.053834319114685,18.0382137298584,20.859893798828125,0,,0.5230769230769231,0.10344827586206896,0.13194444444444445
DMS,thompson,0,5,440,1.053834319114685,17.471351623535156,20.859893798828125,0,,0.5406593406593406,0.10344827586206896,0.15046296296296297
DMS,thompson,0,6,488,1.053834319114685,17.426982879638672,20.859893798828125,0,,0.5582417582417583,0.11494252873563218,0.1736111111111111
DMS,thompson,0,7,536,1.053834319114685,18.67108726501465,20.859893798828125,0,,0.5912087912087912,0.12643678160919541,0.17824074074074073
DMS,thompson,0,8,584,1.053834319114685,20.600730895996094,20.859893798828125,0,,0.6043956043956044,0.13793103448275862,0.2013888888888889
DMS,thompson,0,9,632,1.053834319114685,19.476608276367188,20.859893798828125,0,,0.6263736263736264,0.16091954022988506,0.2175925925925926
DMS,thompson,0,10,680,1.053834319114685,17.03261947631836,20.859893798828125,0,,0.6461538461538462,0.1724137931034483,0.24305555555555555
DMS,thompson,0,11,728,1.053834319114685,18.971996307373047,20.859893798828125,0,,0.6593406593406593,0.20689655172413793,0.27314814814814814
DMS,thompson,0,12,776,1.053834319114685,19.898500442504883,20.859893798828125,0,,0.676923076923077,0.22988505747126436,0.2916666666666667
DMS,thompson,0,13,824,1.053834319114685,21.15359878540039,20.859893798828125,0,,0.6835164835164835,0.25287356321839083,0.3101851851851852
DMS,thompson,0,14,872,1.053834319114685,20.205623626708984,20.859893798828125,0,,0.6945054945054945,0.28735632183908044,0.32175925925925924
DMS,thompson,0,15,920,1.053834319114685,19.48287010192871,20.859893798828125,0,,0.7098901098901099,0.3218390804597701,0.3425925925925926
DMS,thompson,0,16,968,1.053834319114685,20.506996154785156,20.859893798828125,0,,0.7208791208791209,0.3333333333333333,0.3541666666666667
DMS,thompson,0,17,1016,1.053834319114685,20.411823272705078,20.859893798828125,0,,0.7230769230769231,0.3333333333333333,0.36574074074074076
DMS,thompson,0,18,1064,1.053834319114685,22.051959991455078,20.859893798828125,0,,0.734065934065934,0.3333333333333333,0.37962962962962965
DMS,thompson,0,19,1112,1.053834319114685,20.344524383544922,20.859893798828125,0,,0.7406593406593407,0.3448275862068966,0.3888888888888889
DMS,thompson,0,20,1160,1.053834319114685,20.841434478759766,20.859893798828125,0,,0.7450549450549451,0.3563218390804598,0.4074074074074074
DMS,thompson,0,21,1208,1.053834319114685,20.528446197509766,20.859893798828125,0,,0.7538461538461538,0.367816091954023,0.4212962962962963
DMS,thompson,0,22,1256,1.053834319114685,19.289623260498047,20.859893798828125,0,,0.7670329670329671,0.367816091954023,0.4305555555555556
DMS,thompson,0,23,1304,1.053834319114685,22.275127410888672,20.859893798828125,0,,0.7692307692307693,0.3793103448275862,0.4398148148148148
DMS,thompson,0,24,1352,1.053834319114685,21.770931243896484,20.859893798828125,0,,0.778021978021978,0.39080459770114945,0.4675925925925926
DMS,thompson,0,25,1400,1.053834319114685,20.342304229736328,20.859893798828125,0,,0.7802197802197802,0.39080459770114945,0.4722222222222222
DMS,random,1,0,200,1.0201243162155151,,,0,,0.33406593406593404,0.022988505747126436,0.02546296296296296
DMS,random,1,1,248,1.0201243162155151,29.222753524780273,29.222753524780273,0,,0.4,0.034482758620689655,0.034722222222222224
DMS,random,1,2,296,1.0247149467468262,25.448204040527344,29.222753524780273,0,,0.45274725274725275,0.04597701149425287,0.041666666666666664
DMS,random,1,3,344,1.030118703842163,28.17233657836914,29.222753524780273,0,,0.5142857142857142,0.05747126436781609,0.04861111111111111
DMS,random,1,4,392,1.030118703842163,28.788835525512695,29.222753524780273,0,,0.5604395604395604,0.05747126436781609,0.05324074074074074
DMS,random,1,5,440,1.030118703842163,27.387266159057617,29.222753524780273,0,,0.6,0.05747126436781609,0.05555555555555555
DMS,random,1,6,488,1.030118703842163,24.401016235351562,29.222753524780273,0,,0.6351648351648351,0.05747126436781609,0.06018518518518518
DMS,random,1,7,536,1.030118703842163,24.20711898803711,29.222753524780273,0,,0.6637362637362637,0.06896551724137931,0.0625
DMS,random,1,8,584,1.0421814918518066,24.255855560302734,29.222753524780273,0,,0.7054945054945055,0.08045977011494253,0.06712962962962964
DMS,random,1,9,632,1.0421814918518066,25.478992462158203,29.222753524780273,0,,0.7428571428571429,0.09195402298850575,0.06944444444444445
DMS,random,1,10,680,1.0421814918518066,24.20287322998047,29.222753524780273,0,,0.778021978021978,0.10344827586206896,0.08101851851851852
DMS,random,1,11,728,1.0421814918518066,26.1822452545166,29.222753524780273,0,,0.8131868131868132,0.11494252873563218,0.09259259259259259
DMS,random,1,12,776,1.0421814918518066,22.672048568725586,29.222753524780273,0,,0.843956043956044,0.12643678160919541,0.09953703703703703
DMS,random,1,13,824,1.0421814918518066,23.12105369567871,29.222753524780273,0,,0.8637362637362638,0.14942528735632185,0.10648148148148148
DMS,random,1,14,872,1.0421814918518066,26.824844360351562,29.222753524780273,0,,0.8769230769230769,0.14942528735632185,0.10648148148148148
DMS,random,1,15,920,1.0421814918518066,24.82788848876953,29.222753524780273,0,,0.8945054945054945,0.14942528735632185,0.10648148148148148
DMS,random,1,16,968,1.0710604190826416,23.09992218017578,29.222753524780273,0,,0.9098901098901099,0.16091954022988506,0.1111111111111111
DMS,random,1,17,1016,1.0710604190826416,22.324947357177734,29.222753524780273,0,,0.9164835164835164,0.16091954022988506,0.11805555555555555
DMS,random,1,18,1064,1.0710604190826416,23.059398651123047,29.222753524780273,0,,0.9252747252747253,0.16091954022988506,0.12037037037037036
DMS,random,1,19,1112,1.0710604190826416,23.07419204711914,29.222753524780273,0,,0.945054945054945,0.19540229885057472,0.13194444444444445
DMS,random,1,20,1160,1.0710604190826416,23.662275314331055,29.222753524780273,0,,0.9472527472527472,0.19540229885057472,0.1412037037037037
DMS,random,1,21,1208,1.0710604190826416,22.01926040649414,29.222753524780273,0,dms_pos_coverage_reached,0.9538461538461539,0.19540229885057472,0.14351851851851852
DMS,greedy,1,0,200,1.0201243162155151,,,0,,0.33406593406593404,0.022988505747126436,0.02546296296296296
DMS,greedy,1,1,248,1.0201243162155151,24.202030181884766,24.202030181884766,0,,0.389010989010989,0.04597701149425287,0.03935185185185185
DMS,greedy,1,2,296,1.0201243162155151,22.382354736328125,24.202030181884766,0,,0.4197802197802198,0.04597701149425287,0.06944444444444445
DMS,greedy,1,3,344,1.0255063772201538,18.7719669342041,24.202030181884766,0,,0.46373626373626375,0.05747126436781609,0.09490740740740741
DMS,greedy,1,4,392,1.0255063772201538,19.37726593017578,24.202030181884766,0,,0.4989010989010989,0.08045977011494253,0.11574074074074074
DMS,greedy,1,5,440,1.0255063772201538,16.390962600708008,24.202030181884766,0,,0.5318681318681319,0.09195402298850575,0.1412037037037037
DMS,greedy,1,6,488,1.0469521284103394,17.993759155273438,24.202030181884766,0,,0.5582417582417583,0.13793103448275862,0.1736111111111111
DMS,greedy,1,7,536,1.053834319114685,18.491003036499023,24.202030181884766,0,,0.5868131868131868,0.1839080459770115,0.2013888888888889
DMS,greedy,1,8,584,1.053834319114685,20.24303436279297,24.202030181884766,0,,0.6043956043956044,0.21839080459770116,0.22685185185185186
DMS,greedy,1,9,632,1.053834319114685,17.929126739501953,24.202030181884766,0,,0.6197802197802198,0.28735632183908044,0.2569444444444444
DMS,greedy,1,10,680,1.053834319114685,17.101272583007812,24.202030181884766,0,,0.6285714285714286,0.3103448275862069,0.27546296296296297
DMS,greedy,1,11,728,1.053834319114685,20.867341995239258,24.202030181884766,0,,0.6461538461538462,0.3103448275862069,0.2916666666666667
DMS,greedy,1,12,776,1.053834319114685,20.894451141357422,24.202030181884766,0,,0.6593406593406593,0.3218390804597701,0.2986111111111111
DMS,greedy,1,13,824,1.053834319114685,19.594215393066406,24.202030181884766,0,,0.6835164835164835,0.3333333333333333,0.3125
DMS,greedy,1,14,872,1.053834319114685,21.983537673950195,24.202030181884766,0,,0.6923076923076923,0.367816091954023,0.33564814814814814
DMS,greedy,1,15,920,1.053834319114685,19.619739532470703,24.202030181884766,0,,0.7076923076923077,0.3793103448275862,0.3472222222222222
DMS,greedy,1,16,968,1.053834319114685,20.22563934326172,24.202030181884766,0,,0.7098901098901099,0.39080459770114945,0.37037037037037035
DMS,greedy,1,17,1016,1.053834319114685,19.939102172851562,24.202030181884766,0,,0.7164835164835165,0.39080459770114945,0.38425925925925924
DMS,greedy,1,18,1064,1.053834319114685,20.916196823120117,24.202030181884766,0,,0.7252747252747253,0.41379310344827586,0.4027777777777778
DMS,greedy,1,19,1112,1.053834319114685,20.849889755249023,24.202030181884766,0,,0.7274725274725274,0.4367816091954023,0.42592592592592593
DMS,greedy,1,20,1160,1.053834319114685,18.92889976501465,24.202030181884766,0,,0.7406593406593407,0.47126436781609193,0.4675925925925926
DMS,greedy,1,21,1208,1.053834319114685,20.432281494140625,24.202030181884766,0,,0.7494505494505495,0.47126436781609193,0.4791666666666667
DMS,greedy,1,22,1256,1.053834319114685,20.13922882080078,24.202030181884766,0,,0.7516483516483516,0.47126436781609193,0.48842592592592593
DMS,greedy,1,23,1304,1.053834319114685,21.793384552001953,24.202030181884766,0,,0.7538461538461538,0.4942528735632184,0.5
DMS,greedy,1,24,1352,1.053834319114685,22.076011657714844,24.202030181884766,0,,0.7648351648351648,0.5287356321839081,0.5115740740740741
DMS,greedy,1,25,1400,1.053834319114685,18.726158142089844,24.202030181884766,0,,0.7714285714285715,0.5287356321839081,0.5185185185185185
DMS,uncertainty,1,0,200,1.0201243162155151,,,0,,0.33406593406593404,0.022988505747126436,0.02546296296296296
DMS,uncertainty,1,1,248,1.0201243162155151,21.776979446411133,21.776979446411133,0,,0.38461538461538464,0.022988505747126436,0.041666666666666664
DMS,uncertainty,1,2,296,1.0201243162155151,22.303245544433594,21.776979446411133,0,,0.4153846153846154,0.034482758620689655,0.05555555555555555
DMS,uncertainty,1,3,344,1.0201243162155151,19.818450927734375,21.776979446411133,0,,0.44395604395604393,0.034482758620689655,0.06018518518518518
DMS,uncertainty,1,4,392,1.0217407941818237,19.347972869873047,21.776979446411133,0,,0.46373626373626375,0.04597701149425287,0.0625
DMS,uncertainty,1,5,440,1.0217407941818237,19.733901977539062,21.776979446411133,0,,0.4857142857142857,0.04597701149425287,0.07407407407407407
DMS,uncertainty,1,6,488,1.0217407941818237,19.072467803955078,21.776979446411133,0,,0.5186813186813187,0.04597701149425287,0.08796296296296297
DMS,uncertainty,1,7,536,1.0217407941818237,18.394643783569336,21.776979446411133,0,,0.5472527472527473,0.05747126436781609,0.09722222222222222
DMS,uncertainty,1,8,584,1.0217407941818237,20.155820846557617,21.776979446411133,0,,0.5714285714285714,0.06896551724137931,0.10416666666666667
DMS,uncertainty,1,9,632,1.0217407941818237,21.782886505126953,21.776979446411133,0,,0.589010989010989,0.06896551724137931,0.1087962962962963
DMS,uncertainty,1,10,680,1.0217407941818237,21.671714782714844,21.776979446411133,0,,0.6175824175824176,0.08045977011494253,0.11342592592592593
DMS,uncertainty,1,11,728,1.0217407941818237,22.400760650634766,21.776979446411133,0,,0.6461538461538462,0.08045977011494253,0.11805555555555555
DMS,uncertainty,1,12,776,1.035557746887207,16.94753646850586,21.776979446411133,0,,0.6527472527472528,0.09195402298850575,0.12037037037037036
DMS,uncertainty,1,13,824,1.035557746887207,21.016773223876953,21.776979446411133,0,,0.6703296703296703,0.09195402298850575,0.12731481481481483
DMS,uncertainty,1,14,872,1.035557746887207,18.825054168701172,21.776979446411133,0,,0.6835164835164835,0.09195402298850575,0.1412037037037037
DMS,uncertainty,1,15,920,1.035557746887207,18.969486236572266,21.776979446411133,0,,0.6923076923076923,0.09195402298850575,0.14583333333333334
DMS,uncertainty,1,16,968,1.035557746887207,18.371105194091797,21.776979446411133,0,,0.7076923076923077,0.10344827586206896,0.1527777777777778
DMS,uncertainty,1,17,1016,1.035557746887207,19.903507232666016,21.776979446411133,0,,0.7252747252747253,0.10344827586206896,0.1550925925925926
DMS,uncertainty,1,18,1064,1.035557746887207,18.496673583984375,21.776979446411133,0,,0.7406593406593407,0.11494252873563218,0.1597222222222222
DMS,uncertainty,1,19,1112,1.035557746887207,18.616397857666016,21.776979446411133,0,,0.7450549450549451,0.11494252873563218,0.16435185185185186
DMS,uncertainty,1,20,1160,1.035557746887207,18.889873504638672,21.776979446411133,0,,0.7494505494505495,0.11494252873563218,0.16435185185185186
DMS,uncertainty,1,21,1208,1.035557746887207,20.915800094604492,21.776979446411133,0,,0.7626373626373626,0.12643678160919541,0.1736111111111111
DMS,uncertainty,1,22,1256,1.035557746887207,21.941343307495117,21.776979446411133,0,,0.7736263736263737,0.12643678160919541,0.1736111111111111
DMS,uncertainty,1,23,1304,1.035557746887207,20.179222106933594,21.776979446411133,0,,0.778021978021978,0.12643678160919541,0.1736111111111111
DMS,uncertainty,1,24,1352,1.035557746887207,21.664932250976562,21.776979446411133,0,,0.7956043956043956,0.14942528735632185,0.18055555555555555
DMS,uncertainty,1,25,1400,1.035557746887207,20.03144073486328,21.776979446411133,0,,0.8043956043956044,0.16091954022988506,0.18518518518518517
DMS,ucb,1,0,200,1.0201243162155151,,,0,,0.33406593406593404,0.022988505747126436,0.02546296296296296
