dataset,task_name,target,split,split_id,model,pca_dim,tabpfn_cap,model_seed,n_train,n_test,spearman,r2,mse,top5_precision,top5_mean_true,mean_true,top5_enrich_diff,top5_enrich_ratio
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,tabpfn,64,5000.0,4,6902,1726,0.8442376853174299,0.7099882364273071,0.041534993797540665,0.3563218390804598,0.9505380392074585,0.5299204587936401,0.42061758041381836,1.7937371985436288
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,xgb,128,,0,6902,1726,0.8350154132723487,0.6752485632896423,0.046510349959135056,0.20689655172413793,0.9492672681808472,0.5299204587936401,0.41934680938720703,1.7913391574687394
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,xgb,128,,1,6902,1726,0.8366180283607946,0.6841737031936646,0.045232102274894714,0.20689655172413793,0.9512113332748413,0.5299204587936401,0.42129087448120117,1.7950077553908121
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,xgb,128,,2,6902,1726,0.8338284183593243,0.6781659722328186,0.04609252139925957,0.1724137931034483,0.9399716854095459,0.5299204587936401,0.41005122661590576,1.7737976894671783
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,xgb,128,,3,6902,1726,0.8345761197679423,0.6764404773712158,0.04633964225649834,0.16091954022988506,0.9401753544807434,0.5299204587936401,0.41025489568710327,1.7741820284143122
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,xgb,128,,4,6902,1726,0.834120368480931,0.6761437058448792,0.04638214781880379,0.25287356321839083,0.9370496273040771,0.5299204587936401,0.407129168510437,1.768283544736626
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,tabpfn,128,0.0,0,6902,1726,0.8879497472856955,0.7863601446151733,0.03059713914990425,0.41379310344827586,0.9584454298019409,0.5299204587936401,0.4285249710083008,1.8086590428756697
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,tabpfn,128,5000.0,0,6902,1726,0.8672312169969548,0.7544806003570557,0.03516286984086037,0.3563218390804598,0.9490219354629517,0.5299204587936401,0.4191014766693115,1.7908761960679775
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,tabpfn,128,5000.0,1,6902,1726,0.8724600869745504,0.7625114917755127,0.034012701362371445,0.367816091954023,0.9555790424346924,0.5299204587936401,0.42565858364105225,1.8032499530402368
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,tabpfn,128,5000.0,2,6902,1726,0.8669466807926189,0.7468094229698181,0.03626152500510216,0.367816091954023,0.9559419751167297,0.5299204587936401,0.4260215163230896,1.803934834471053
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,tabpfn,128,5000.0,3,6902,1726,0.8761251058695234,0.7680003046989441,0.033226605504751205,0.367816091954023,0.9572665095329285,0.5299204587936401,0.42734605073928833,1.80643433112988
DMS,DMS,dms_enrichment_mean,within_position,within_seed1,tabpfn,128,5000.0,4,6902,1726,0.876226802456987,0.7652650475502014,0.03361833840608597,0.41379310344827586,0.9604698419570923,0.5299204587936401,0.43054938316345215,1.8124792617812766
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,xgb,64,,0,6902,1726,0.810155638591925,0.6465142965316772,0.05180622637271881,0.21839080459770116,0.946239709854126,0.5227945446968079,0.4234451651573181,1.8099647738346105
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,xgb,64,,1,6902,1726,0.8079862918713181,0.6429704427719116,0.05232560634613037,0.22988505747126436,0.9402413964271545,0.5227945446968079,0.4174468517303467,1.7984912160329503
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,xgb,64,,2,6902,1726,0.8133836510821731,0.6508121490478516,0.051176343113183975,0.22988505747126436,0.9480042457580566,0.5227945446968079,0.4252097010612488,1.8133399733691695
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,xgb,64,,3,6902,1726,0.8136772680057539,0.649898111820221,0.05131030082702637,0.26436781609195403,0.9442477822303772,0.5227945446968079,0.42145323753356934,1.8061546200295358
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,xgb,64,,4,6902,1726,0.8101731255693865,0.645053505897522,0.05202031135559082,0.2413793103448276,0.9485771059989929,0.5227945446968079,0.42578256130218506,1.8144357388983765
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,64,0.0,0,6902,1726,0.8656977983427455,0.7611802816390991,0.035000983625650406,0.40229885057471265,0.9640668630599976,0.5227945446968079,0.4412723183631897,1.8440645045734045
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,64,5000.0,0,6902,1726,0.8492552996314999,0.7269093990325928,0.04002366214990616,0.3563218390804598,0.9565356969833374,0.5227945446968079,0.43374115228652954,1.8296589103432126
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,64,5000.0,1,6902,1726,0.8515471858857478,0.7305296063423157,0.03949309140443802,0.3218390804597701,0.9563447833061218,0.5227945446968079,0.43355023860931396,1.8292937311745463
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,64,5000.0,2,6902,1726,0.8514249964183845,0.7334327101707458,0.03906761854887009,0.367816091954023,0.9582213759422302,0.5227945446968079,0.43542683124542236,1.8328832725252442
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,64,5000.0,3,6902,1726,0.8508370624386674,0.7329015731811523,0.039145469665527344,0.40229885057471265,0.9638494849205017,0.5227945446968079,0.44105494022369385,1.8436487042524161
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,64,5000.0,4,6902,1726,0.8488245920859993,0.7329384088516235,0.039140067994594574,0.3448275862068966,0.9568647146224976,0.5227945446968079,0.4340701699256897,1.8302882543991092
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,xgb,128,,0,6902,1726,0.8416774872639324,0.6911101341247559,0.04527033865451813,0.28735632183908044,0.9582233428955078,0.5227945446968079,0.43542879819869995,1.832887034908187
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,xgb,128,,1,6902,1726,0.8423039215328773,0.6915644407272339,0.045203763991594315,0.27586206896551724,0.9537679553031921,0.5227945446968079,0.4309734106063843,1.8243647814961903
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,xgb,128,,2,6902,1726,0.8443635388118337,0.6942719221115112,0.04480695724487305,0.28735632183908044,0.9556984901428223,0.5227945446968079,0.4329039454460144,1.8280575033488058
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,xgb,128,,3,6902,1726,0.844570087250811,0.6962722539901733,0.04451379552483559,0.28735632183908044,0.9565770626068115,0.5227945446968079,0.43378251791000366,1.829738034396617
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,xgb,128,,4,6902,1726,0.843158328296998,0.6933913230895996,0.04493601992726326,0.28735632183908044,0.9548211097717285,0.5227945446968079,0.43202656507492065,1.8263792525330813
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,128,0.0,0,6902,1726,0.8842140663456697,0.7902721166610718,0.030737334862351418,0.41379310344827586,0.9729059934616089,0.5227945446968079,0.450111448764801,1.8609719694489946
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,128,5000.0,0,6902,1726,0.8672028592946813,0.7552605867385864,0.0358685702085495,0.41379310344827586,0.9689767956733704,0.5227945446968079,0.4461822509765625,1.8534562104800152
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,128,5000.0,1,6902,1726,0.870359280238271,0.7614642977714539,0.03495936095714569,0.3793103448275862,0.9650623798370361,0.5227945446968079,0.44226783514022827,1.8459687263889093
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,128,5000.0,2,6902,1726,0.8743761187352468,0.7723228931427002,0.03336794674396515,0.41379310344827586,0.971577525138855,0.5227945446968079,0.4487829804420471,1.8584308788117072
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,128,5000.0,3,6902,1726,0.8772502212200084,0.7746360301971436,0.03302893787622452,0.42528735632183906,0.9682034254074097,0.5227945446968079,0.4454088807106018,1.8519769099138448
DMS,DMS,dms_enrichment_mean,within_position,within_seed2,tabpfn,128,5000.0,4,6902,1726,0.872555480035239,0.7690291404724121,0.033850669860839844,0.41379310344827586,0.9668113589286804,0.5227945446968079,0.44401681423187256,1.8493141688947385
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,xgb,64,,0,6903,1725,0.6379785828480667,0.38704633712768555,0.09006151556968689,0.1839080459770115,0.8610186576843262,0.5138900279998779,0.34712862968444824,1.6754920523278392
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,xgb,64,,1,6903,1725,0.6428845416303767,0.38822609186172485,0.08988817036151886,0.1839080459770115,0.8589659333229065,0.5138900279998779,0.34507590532302856,1.6714975705329518
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,xgb,64,,2,6903,1725,0.6325252687956485,0.3757780194282532,0.09171716868877411,0.20689655172413793,0.8639686107635498,0.5138900279998779,0.3500785827636719,1.6812324888385557
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,xgb,64,,3,6903,1725,0.6404189519503343,0.3890639543533325,0.08976505696773529,0.1724137931034483,0.882343053817749,0.5138900279998779,0.3684530258178711,1.7169880825513093
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,xgb,64,,4,6903,1725,0.6425520171494319,0.3911074995994568,0.08946479856967926,0.21839080459770116,0.8930477499961853,0.5138900279998779,0.3791577219963074,1.7378187965079515
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,64,0.0,1,6903,1725,0.6707141330034803,0.42406541109085083,0.08462227880954742,0.26436781609195403,0.9166843891143799,0.5138900279998779,0.40279436111450195,1.783814316619893
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,64,5000.0,0,6903,1725,0.6609066362872635,0.41227418184280396,0.08635477721691132,0.28735632183908044,0.9146705865859985,0.5138900279998779,0.4007805585861206,1.779895574440327
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,64,5000.0,1,6903,1725,0.6703216761434688,0.4227359890937805,0.08481761813163757,0.2988505747126437,0.916524350643158,0.5138900279998779,0.40263432264328003,1.783502891095944
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,64,5000.0,2,6903,1725,0.660445243257125,0.4149242639541626,0.08596540242433548,0.27586206896551724,0.8887311816215515,0.5138900279998779,0.3748411536216736,1.7294190063983157
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,64,5000.0,3,6903,1725,0.6743456039735736,0.4308967590332031,0.08361855149269104,0.27586206896551724,0.9050744771957397,0.5138900279998779,0.3911844491958618,1.7612221056680142
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,64,5000.0,4,6903,1725,0.6613830054966038,0.4131525158882141,0.0862257182598114,0.21839080459770116,0.891421377658844,0.5138900279998779,0.37753134965896606,1.7346539708668092
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,xgb,128,,0,6903,1725,0.6648634245776397,0.4136276841163635,0.08615589886903763,0.14942528735632185,0.8843488097190857,0.5138900279998779,0.37045878171920776,1.7208911664643078
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,xgb,128,,1,6903,1725,0.6606296190530853,0.40471798181533813,0.08746500313282013,0.22988505747126436,0.8644827604293823,0.5138900279998779,0.3505927324295044,1.6822329940786236
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,xgb,128,,2,6903,1725,0.6624090117042605,0.4072381258010864,0.08709472417831421,0.20689655172413793,0.8704305291175842,0.5138900279998779,0.3565405011177063,1.6938070047893419
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,xgb,128,,3,6903,1725,0.6646993384741575,0.4127567410469055,0.08628387004137039,0.14942528735632185,0.8924393653869629,0.5138900279998779,0.37854933738708496,1.736634915568307
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,xgb,128,,4,6903,1725,0.6670636858163124,0.4178788661956787,0.08553127944469452,0.20689655172413793,0.8708218336105347,0.5138900279998779,0.35693180561065674,1.6945684604931495
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,128,0.0,1,6903,1725,0.6988222097719452,0.4670325517654419,0.07830910384654999,0.26436781609195403,0.9036074280738831,0.5138900279998779,0.3897174000740051,1.7583673137049036
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,128,5000.0,0,6903,1725,0.691285200946964,0.4615776538848877,0.07911059260368347,0.20689655172413793,0.9013404250144958,0.5138900279998779,0.3874503970146179,1.7539558580706882
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,128,5000.0,1,6903,1725,0.6985273665361413,0.4746928811073303,0.07718357443809509,0.26436781609195403,0.8940162062644958,0.5138900279998779,0.3801261782646179,1.7397033558796906
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,128,5000.0,2,6903,1725,0.6898414187206214,0.4569835662841797,0.07978560775518417,0.21839080459770116,0.8988270163536072,0.5138900279998779,0.38493698835372925,1.7490649115180352
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,128,5000.0,3,6903,1725,0.6958334146705539,0.4625287652015686,0.07897084951400757,0.2413793103448276,0.9019885659217834,0.5138900279998779,0.3880985379219055,1.755217102445891
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold1,tabpfn,128,5000.0,4,6903,1725,0.6986530275739607,0.46880125999450684,0.07804922759532928,0.20689655172413793,0.910406768321991,0.5138900279998779,0.39651674032211304,1.7715984329670769
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,xgb,64,,0,6902,1726,0.6743057822518324,0.43013787269592285,0.0837535634636879,0.19540229885057472,0.8999953866004944,0.5233731865882874,0.37662220001220703,1.719605454890217
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,xgb,64,,1,6902,1726,0.6696289457902824,0.42459386587142944,0.08456838130950928,0.16091954022988506,0.8964576125144958,0.5233731865882874,0.3730844259262085,1.7128458917779756
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,xgb,64,,2,6902,1726,0.6619203323249188,0.4178347587585449,0.08556177467107773,0.20689655172413793,0.919547438621521,0.5233731865882874,0.39617425203323364,1.7569632189523783
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,xgb,64,,3,6902,1726,0.6662755138878148,0.4188617467880249,0.08541083335876465,0.25287356321839083,0.9122182130813599,0.5233731865882874,0.3888450264930725,1.7429593958143643
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,xgb,64,,4,6902,1726,0.6782161812710866,0.4327462315559387,0.08337021619081497,0.1724137931034483,0.9042134881019592,0.5233731865882874,0.3808403015136719,1.7276649077043007
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,64,0.0,2,6902,1726,0.6811129120400425,0.45047372579574585,0.0807647705078125,0.1839080459770115,0.9114895462989807,0.5233731865882874,0.38811635971069336,1.7415671449290464
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,64,5000.0,0,6902,1726,0.6729811827998552,0.4413464665412903,0.08210621774196625,0.12643678160919541,0.9084211587905884,0.5233731865882874,0.385047972202301,1.7357044305466107
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,64,5000.0,1,6902,1726,0.662828434588497,0.4314476251602173,0.08356107026338577,0.14942528735632185,0.8871507048606873,0.5233731865882874,0.3637775182723999,1.6950633459917126
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,64,5000.0,2,6902,1726,0.6979249803882661,0.4759814143180847,0.07701586186885834,0.14942528735632185,0.9172530770301819,0.5233731865882874,0.39387989044189453,1.7525794223610867
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,64,5000.0,3,6902,1726,0.6799219002134325,0.4502785801887512,0.08079344779253006,0.16091954022988506,0.9173684120178223,0.5233731865882874,0.3939952254295349,1.7527997909061248
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,64,5000.0,4,6902,1726,0.6804456250364835,0.45443660020828247,0.08018234372138977,0.14942528735632185,0.9002253413200378,0.5233731865882874,0.3768521547317505,1.7200448253536573
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,xgb,128,,0,6902,1726,0.6344370979470567,0.3725898265838623,0.09221149981021881,0.21839080459770116,0.8753531575202942,0.5233731865882874,0.35197997093200684,1.672521978488158
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,xgb,128,,1,6902,1726,0.6346452916975395,0.37474995851516724,0.09189401566982269,0.14942528735632185,0.8705909252166748,0.5233731865882874,0.34721773862838745,1.6634228644608173
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,xgb,128,,2,6902,1726,0.6337609612679962,0.3727395534515381,0.0921894907951355,0.1839080459770115,0.8608372211456299,0.5233731865882874,0.33746403455734253,1.644786632569332
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,xgb,128,,3,6902,1726,0.6344224675104218,0.37382274866104126,0.09203029423952103,0.1839080459770115,0.8601671457290649,0.5233731865882874,0.3367939591407776,1.6435063311826046
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,xgb,128,,4,6902,1726,0.6446460971417002,0.3843730092048645,0.09047970175743103,0.19540229885057472,0.878989577293396,0.5233731865882874,0.35561639070510864,1.6794700221906
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,128,0.0,2,6902,1726,0.6585953258042051,0.4064152240753174,0.08724012225866318,0.26436781609195403,0.9059624671936035,0.5233731865882874,0.38258928060531616,1.7310066514857225
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,128,5000.0,0,6902,1726,0.660399292014291,0.411454975605011,0.08649942278862,0.27586206896551724,0.9183570742607117,0.5233731865882874,0.3949838876724243,1.7546888105735903
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,128,5000.0,1,6902,1726,0.6447521578887596,0.39542317390441895,0.08885563910007477,0.27586206896551724,0.9069199562072754,0.5233731865882874,0.38354676961898804,1.7328361090089737
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,128,5000.0,2,6902,1726,0.6578424849361377,0.4078417420387268,0.08703046292066574,0.2413793103448276,0.9266570806503296,0.5233731865882874,0.40328389406204224,1.7705474877131724
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,128,5000.0,3,6902,1726,0.6356337225029868,0.3784826397895813,0.0913454219698906,0.22988505747126436,0.8792471885681152,0.5233731865882874,0.3558740019798279,1.679962235550628
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold2,tabpfn,128,5000.0,4,6902,1726,0.6469052662016289,0.39443695545196533,0.08900059014558792,0.26436781609195403,0.9126865863800049,0.5233731865882874,0.38931339979171753,1.7438543084897693
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,xgb,64,,0,6902,1726,0.6552105909751805,0.4225319027900696,0.0838366225361824,0.1724137931034483,0.8720609545707703,0.5169178247451782,0.35514312982559204,1.6870398210792301
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,xgb,64,,1,6902,1726,0.6584798202689717,0.4266235828399658,0.08324260264635086,0.19540229885057472,0.8957059979438782,0.5169178247451782,0.37878817319869995,1.732782185225338
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,xgb,64,,2,6902,1726,0.6685870995383997,0.43576836585998535,0.08191496133804321,0.20689655172413793,0.8831914067268372,0.5169178247451782,0.36627358198165894,1.7085721645644907
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,xgb,64,,3,6902,1726,0.6471973521686883,0.41609930992126465,0.08477051556110382,0.1724137931034483,0.8629883527755737,0.5169178247451782,0.3460705280303955,1.6694884785623243
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,xgb,64,,4,6902,1726,0.6616390657396173,0.4307723045349121,0.08264028280973434,0.2413793103448276,0.8857265710830688,0.5169178247451782,0.3688087463378906,1.7134765502035068
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,64,0.0,3,6902,1726,0.6794111900840992,0.47422468662261963,0.07633189111948013,0.22988505747126436,0.8698079586029053,0.5169178247451782,0.35289013385772705,1.682681302452066
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,64,5000.0,0,6902,1726,0.6775058516801888,0.4699978828430176,0.07694552838802338,0.16091954022988506,0.8428182601928711,0.5169178247451782,0.32590043544769287,1.630468557760317
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,64,5000.0,1,6902,1726,0.6782226995051784,0.4697953462600708,0.07697493582963943,0.1724137931034483,0.8516663312911987,0.5169178247451782,0.3347485065460205,1.6475855358848177
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,64,5000.0,2,6902,1726,0.666072097375136,0.4546061158180237,0.07918009907007217,0.16091954022988506,0.8657550811767578,0.5169178247451782,0.3488372564315796,1.6748408349113202
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,64,5000.0,3,6902,1726,0.6805784425160396,0.4755566120147705,0.07613851875066757,0.20689655172413793,0.8570004105567932,0.5169178247451782,0.340082585811615,1.6579045440719005
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,64,5000.0,4,6902,1726,0.6738682974231943,0.4666990637779236,0.07742445915937424,0.1839080459770115,0.8613154888153076,0.5169178247451782,0.3443976640701294,1.6662522505195192
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,xgb,128,,0,6902,1726,0.6661607434917647,0.42780953645706177,0.08307041972875595,0.20689655172413793,0.8833707571029663,0.5169178247451782,0.3664529323577881,1.708919125662645
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,xgb,128,,1,6902,1726,0.6619849677817873,0.42579585313796997,0.08336277306079865,0.1724137931034483,0.8337013125419617,0.5169178247451782,0.31678348779678345,1.6128314262580252
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,xgb,128,,2,6902,1726,0.67309973157793,0.4386969804763794,0.08148978650569916,0.21839080459770116,0.8606632947921753,0.5169178247451782,0.34374547004699707,1.6649905528339077
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,xgb,128,,3,6902,1726,0.6500975205884918,0.41040414571762085,0.08559733629226685,0.20689655172413793,0.8456763625144958,0.5169178247451782,0.3287585377693176,1.6359976809300079
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,xgb,128,,4,6902,1726,0.6740842673125935,0.4373699426651001,0.08168244361877441,0.1839080459770115,0.8346601724624634,0.5169178247451782,0.31774234771728516,1.614686382451448
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,128,0.0,3,6902,1726,0.6961007243367214,0.4924721121788025,0.07368273288011551,0.14942528735632185,0.8445466756820679,0.5169178247451782,0.32762885093688965,1.6338122526504069
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,128,5000.0,0,6902,1726,0.6944985993410645,0.48900121450424194,0.07418663054704666,0.1724137931034483,0.8501246571540833,0.5169178247451782,0.33320683240890503,1.6446031002571133
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,128,5000.0,1,6902,1726,0.6848320161749292,0.472748339176178,0.07654622197151184,0.13793103448275862,0.8348427414894104,0.5169178247451782,0.3179249167442322,1.6150395701695093
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,128,5000.0,2,6902,1726,0.6843850468839391,0.47527676820755005,0.076179139316082,0.13793103448275862,0.8371623158454895,0.5169178247451782,0.3202444911003113,1.6195268875825286
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,128,5000.0,3,6902,1726,0.6900783637948853,0.48252373933792114,0.0751270279288292,0.16091954022988506,0.8586441278457642,0.5169178247451782,0.34172630310058594,1.6610843866122138
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold3,tabpfn,128,5000.0,4,6902,1726,0.6831523678351754,0.4713550806045532,0.07674849033355713,0.11494252873563218,0.8458914160728455,0.5169178247451782,0.32897359132766724,1.6364137113860202
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,xgb,64,,0,6902,1726,0.6242803986543104,0.36948567628860474,0.08402791619300842,0.20689655172413793,0.8493164777755737,0.5347098112106323,0.3146066665649414,1.588368980648855
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,xgb,64,,1,6902,1726,0.6198060218576134,0.3670700192451477,0.08434984087944031,0.19540229885057472,0.8311060070991516,0.5347098112106323,0.2963961958885193,1.5543122450239897
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,xgb,64,,2,6902,1726,0.6171948844931521,0.3686387538909912,0.08414078503847122,0.19540229885057472,0.8346444368362427,0.5347098112106323,0.29993462562561035,1.5609297217616611
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,xgb,64,,3,6902,1726,0.6160690083319567,0.3640784025192261,0.0847485363483429,0.21839080459770116,0.8209289312362671,0.5347098112106323,0.28621912002563477,1.5352793497048582
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,xgb,64,,4,6902,1726,0.6176481713135681,0.35950833559036255,0.08535757660865784,0.25287356321839083,0.811091959476471,0.5347098112106323,0.2763821482658386,1.5168825079907997
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,64,0.0,4,6902,1726,0.6421402807175648,0.3899288773536682,0.08130346983671188,0.2988505747126437,0.8656687140464783,0.5347098112106323,0.33095890283584595,1.6189504959456877
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,64,5000.0,0,6902,1726,0.6358611115543664,0.3830881714820862,0.08221512287855148,0.2988505747126437,0.8604034781455994,0.5347098112106323,0.32569366693496704,1.6091035924655404
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,64,5000.0,1,6902,1726,0.6311719410909636,0.38188010454177856,0.08237612247467041,0.3103448275862069,0.8601256012916565,0.5347098112106323,0.32541579008102417,1.6085839145989351
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,64,5000.0,2,6902,1726,0.6304881262915442,0.3779768943786621,0.08289629966020584,0.28735632183908044,0.85997474193573,0.5347098112106323,0.32526493072509766,1.6083017814628608
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,64,5000.0,3,6902,1726,0.6394019549392937,0.3834902048110962,0.08216153830289841,0.3218390804597701,0.8774417638778687,0.5347098112106323,0.34273195266723633,1.6409681391318771
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,tabpfn,64,5000.0,4,6902,1726,0.642323713113334,0.39531081914901733,0.08058622479438782,0.3333333333333333,0.8659446239471436,0.5347098112106323,0.33123481273651123,1.6194664952688358
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,xgb,128,,0,6902,1726,0.6341859487305184,0.3824465870857239,0.08230063319206238,0.26436781609195403,0.8463889956474304,0.5347098112106323,0.3116791844367981,1.5828940818032264
DMS,DMS,dms_enrichment_mean,pos_holdout,poscv_fold4,xgb,128,,1,6902,1726,0.6447841776604938,0.3884349465370178,0.08150256425142288,0.26436781609195403,0.8721213340759277,0.5347098112106323,0.3374115228652954,1.6310180134928973
